id,edad_cliente,genero_cliente,ingresos,puntos,tiempo_membresia,num_compras,categoria_preferida,ultima_compra
950,45,Femenino,78164,100,7,50,Alimentos,"245,20"
951,41,Femenino,87889,100,8,50,Electrónica,"778,36"
952,29,Femenino,79866,100,6,50,Alimentos,"122,07"
953,51,Masculino,126698,100,6,50,Deportes,"386,24"
954,44,Masculino,100213,100,4,50,Electrónica,"561,07"
955,30,Masculino,73466,100,7,50,Deportes,"353,54"
956,60,Femenino,144710,82,3,50,Alimentos,"449,10"
957,60,Femenino,128019,100,10,50,Alimentos,"340,41"
958,26,Femenino,87961,100,5,50,Ropa,"170,68"
959,38,Femenino,97158,100,5,50,Alimentos,"253,95"
960,61,Femenino,137072,100,8,50,Ropa,"403,08"
961,23,Femenino,73852,100,2,50,Hogar,"259,40"
962,60,Masculino,135054,100,8,50,Alimentos,"375,42"
963,66,Femenino,128754,100,9,50,Alimentos,"344,38"
964,26,Femenino,66787,89,2,47,Deportes,"183,85"
965,49,Femenino,117480,100,7,50,Electrónica,"714,24"
966,58,Femenino,117892,100,10,50,Hogar,"499,50"
967,46,Femenino,110473,98,6,50,Deportes,"324,37"
968,23,Femenino,52620,60,2,35,Alimentos,"42,64"
969,61,Femenino,141719,100,8,50,Deportes,"424,15"
970,68,Femenino,139487,100,7,50,Alimentos,"355,88"
971,58,Femenino,127630,90,5,50,Hogar,"451,41"
972,41,Masculino,103944,100,5,50,Ropa,"258,54"
973,43,Masculino,110808,100,8,50,Alimentos,"343,06"
974,48,Femenino,121726,100,8,50,Electrónica,"588,11"
975,49,Femenino,108803,97,4,50,Hogar,"377,81"
976,30,Masculino,70501,100,7,50,Electrónica,"604,45"
977,37,Masculino,106442,100,2,50,Alimentos,"213,81"
978,45,Femenino,107289,100,7,50,Deportes,"394,77"
979,66,Femenino,125023,100,9,50,Deportes,"496,55"
980,45,Femenino,114994,100,8,50,Ropa,"363,93"
981,30,Masculino,84045,100,2,50,Hogar,"371,17"
982,59,Femenino,117524,100,8,50,Alimentos,"303,53"
983,68,Femenino,141240,100,8,50,Electrónica,"706,48"
984,51,Femenino,127520,99,8,50,Electrónica,"926,66"
985,35,Femenino,93869,94,3,50,Deportes,"182,78"
986,66,Femenino,143463,100,9,50,Hogar,"570,94"
987,22,Masculino,45237,72,6,37,Deportes,"264,00"
988,26,Masculino,72254,100,3,50,Alimentos,"151,33"
989,26,Masculino,66551,100,1,49,Hogar,"246,83"
990,31,Femenino,76555,88,1,50,Electrónica,"660,18"
991,21,Femenino,61235,100,3,50,Deportes,"96,57"
992,53,Femenino,137113,98,6,50,Deportes,"411,85"
993,22,Femenino,72524,100,5,50,Hogar,"293,20"
994,29,Femenino,87633,99,5,50,Electrónica,"621,24"
995,60,Masculino,132887,100,5,50,Ropa,"456,41"
996,57,Masculino,133674,100,7,50,Ropa,"523,69"
997,23,Femenino,66201,100,7,50,Alimentos,"133,59"
998,23,Masculino,61891,99,3,50,Deportes,"262,01"
999,22,Femenino,57552,92,4,47,Electrónica,"599,51"
1000,36,Femenino,100189,96,6,50,Alimentos,"166,05"
